song_id,name,difficulty,level,unofficial_diff
24060-7-0,ECHIDNA,ANOTHER,12,12.5
24061-5-0,crew,HYPER,9,9.0
24061-7-0,crew,ANOTHER,11,11.2
24062-5-0,nostos,HYPER,9,9.0
24062-7-0,nostos,ANOTHER,11,11.6
24063-5-0,"Beat Juggling Mix",HYPER,9,8.5
24063-7-0,"Beat Juggling Mix",ANOTHER,11,11.4
24064-5-0,"Piano Samurai",HYPER,9,9.0
24064-7-0,"Piano Samurai",ANOTHER,10,10.0
24065-5-0,"HAPPY★RUSH",HYPER,9,9.3
24065-7-0,"HAPPY★RUSH",ANOTHER,11,11.8
24066-5-0,"ディッシュウォッシャー◎彡おいわちゃん",HYPER,7,7.0
24066-7-0,"ディッシュウォッシャー◎彡おいわちゃん",ANOTHER,11,11.4
24067-5-0,"Honey Trap",HYPER,8,8.0
24067-7-0,"Honey Trap",ANOTHER,11,11.2
24068-5-0,"月雪に舞う華のように",HYPER,8,7.0
24068-7-0,"月雪に舞う華のように",ANOTHER,10,9.3
24069-5-0,GuNGNiR,HYPER,10,10.5
24069-7-0,GuNGNiR,ANOTHER,12,12.5
24069-9-0,GuNGNiR,LEGGENDARIA,12,12.7
24070-5-0,"DORNWALD ～Junge～",HYPER,10,10.2
24070-7-0,"DORNWALD ～Junge～",ANOTHER,12,12.3
24071-5-0,BroGamer,HYPER,9,9.0
24071-7-0,BroGamer,ANOTHER,11,11.4
24071-9-0,BroGamer,LEGGENDARIA,12,12.7
24072-5-0,"RISING FIRE HAWK",HYPER,8,8.5
24072-7-0,"RISING FIRE HAWK",ANOTHER,11,11.0
24073-5-0,"AO-∞",HYPER,9,9.0
24073-7-0,"AO-∞",ANOTHER,10,10.7
24074-5-0,"FUZIN RIZIN",HYPER,9,8.0
24074-7-0,"FUZIN RIZIN",ANOTHER,12,12.1
24075-5-0,Caterpillar,HYPER,10,10.0
24075-7-0,Caterpillar,ANOTHER,12,12.3
24076-5-0,RAIN,HYPER,10,10.2
24076-7-0,RAIN,ANOTHER,12,12.3
24077-5-0,"Egret and Willow",HYPER,8,8.0
24077-7-0,"Egret and Willow",ANOTHER,11,11.0
24078-5-0,Macuilxochitl,HYPER,10,9.6
24078-7-0,Macuilxochitl,ANOTHER,11,11.6
24079-5-0,"Summerlights(IIDX Edition)",HYPER,9,9.0
24079-7-0,"Summerlights(IIDX Edition)",ANOTHER,12,12.1
24080-5-0,Warrior,HYPER,9,9.0
24080-7-0,Warrior,ANOTHER,10,10.7
24081-5-0,Quakes,HYPER,10,10.2
24081-7-0,Quakes,ANOTHER,12,12.3
24082-5-0,"Mare Nectaris",HYPER,10,10.7
24082-7-0,"Mare Nectaris",ANOTHER,12,12.7
24083-5-0,"Surf on the Light",HYPER,8,8.0
24083-7-0,"Surf on the Light",ANOTHER,10,10.2
24084-5-0,"INVISIBLE STRIX",HYPER,10,10.5
24084-7-0,"INVISIBLE STRIX",ANOTHER,11,11.6
24085-5-0,"Cyber True Color",HYPER,9,9.3
24085-7-0,"Cyber True Color",ANOTHER,11,10.7
24086-5-0,Venom,HYPER,10,9.6
24086-7-0,Venom,ANOTHER,11,11.2
24087-5-0,"恋はどう？モロ◎波動OK☆方程式!!",HYPER,8,8.5
24087-7-0,"恋はどう？モロ◎波動OK☆方程式!!",ANOTHER,10,10.0
24088-5-0,Vermilion,HYPER,8,8.0
24088-7-0,Vermilion,ANOTHER,10,10.7
24089-5-0,"Lost wing at.0",HYPER,8,8.0
24089-7-0,"Lost wing at.0",ANOTHER,11,11.4
24090-5-0,"童話回廊",HYPER,9,9.3
24090-7-0,"童話回廊",ANOTHER,12,12.0
24091-5-0,Apocalypse,HYPER,9,9.6
24091-7-0,Apocalypse,ANOTHER,12,12.4
24092-5-0,"Snakey Kung-fu",HYPER,10,9.6
24092-7-0,"Snakey Kung-fu",ANOTHER,12,12.3
24093-5-0,"刃図羅",HYPER,10,9.6
24093-7-0,"刃図羅",ANOTHER,12,12.2
25001-5-0,"AA -rebuild-",HYPER,10,10.7
25001-7-0,"AA -rebuild-",ANOTHER,12,12.3
25002-5-0,Abraxas,HYPER,9,9.0
25002-7-0,Abraxas,ANOTHER,11,11.6
25003-5-0,ACCELERATE,HYPER,8,8.0
25003-7-0,ACCELERATE,ANOTHER,10,10.2
25004-5-0,"Acidiva 303",HYPER,7,7.0
25004-7-0,"Acidiva 303",ANOTHER,10,10.0
25005-7-0,Alpheratz,ANOTHER,9,9.3
25006-5-0,"Amor De Verão",HYPER,8,7.5
25006-7-0,"Amor De Verão",ANOTHER,11,10.7
25007-5-0,Arca,HYPER,9,9.3
25007-7-0,Arca,ANOTHER,12,12.1
25008-5-0,"Back Spin Sweeper",HYPER,9,9.0
25008-7-0,"Back Spin Sweeper",ANOTHER,11,11.8
25009-5-0,Battleground,HYPER,9,9.0
25009-7-0,Battleground,ANOTHER,11,11.0
25010-5-0,"Best Of Me",HYPER,8,8.0
25010-7-0,"Best Of Me",ANOTHER,10,10.2
25011-5-0,"Break Stasis",HYPER,9,9.3
25011-7-0,"Break Stasis",ANOTHER,10,10.5
25012-5-0,ChaserXX,HYPER,9,9.0
25012-7-0,ChaserXX,ANOTHER,11,11.2
25013-5-0,"Chemical Cookie",HYPER,8,8.0
25013-7-0,"Chemical Cookie",ANOTHER,11,10.7
25014-5-0,"COSMIC☆WONDER☆REVOLUTION",HYPER,7,7.0
25014-7-0,"COSMIC☆WONDER☆REVOLUTION",ANOTHER,9,9.3
25015-5-0,DEADHEAT,HYPER,10,9.3
25015-7-0,DEADHEAT,ANOTHER,12,12.3
25016-5-0,"Exhaust Hype",HYPER,9,9.0
25016-7-0,"Exhaust Hype",ANOTHER,11,10.7
25017-5-0,FREEDOM,HYPER,8,8.0
25017-7-0,FREEDOM,ANOTHER,11,11.6
25018-5-0,"FUTURE is Dead",HYPER,8,7.0
25018-7-0,"FUTURE is Dead",ANOTHER,11,10.5
25019-5-0,"Get Up! feat. Kanae Asaba",HYPER,7,7.0
25019-7-0,"Get Up! feat. Kanae Asaba",ANOTHER,9,9.3
25020-5-0,"HAT TRICK",HYPER,8,8.0
25020-7-0,"HAT TRICK",ANOTHER,10,10.7
25021-5-0,"Hella Deep",HYPER,8,6.5
25021-7-0,"Hella Deep",ANOTHER,10,10.5
25022-5-0,"I Love You",HYPER,9,9.0
25022-7-0,"I Love You",ANOTHER,11,11.2
25023-7-0,"I'm Coming (2017 Version)",ANOTHER,10,10.0
25024-5-0,"LUV DRIVE",HYPER,7,6.5
25024-7-0,"LUV DRIVE",ANOTHER,10,10.0
25025-7-0,"Midnight Lady",ANOTHER,9,9.0
25026-5-0,Mira,HYPER,9,9.0
25026-7-0,Mira,ANOTHER,12,12.1
25027-5-0,"No Limit 2 dAnce feat. 大山愛未",HYPER,8,7.5
25027-7-0,"No Limit 2 dAnce feat. 大山愛未",ANOTHER,11,11.2
25028-5-0,"Nothing But Theory",HYPER,9,9.0
25028-7-0,"Nothing But Theory",ANOTHER,11,11.2
25029-5-0,O/D*20,HYPER,10,10.5
25029-7-0,O/D*20,ANOTHER,11,11.6
25029-9-0,O/D*20,LEGGENDARIA,12,12.4
25030-5-0,"Only for now",HYPER,8,7.5
25030-7-0,"Only for now",ANOTHER,10,9.6
25031-5-0,SPEED,HYPER,8,8.0
25031-7-0,SPEED,ANOTHER,10,10.2
25032-5-0,"SPEED DEMON",HYPER,8,7.5
25032-7-0,"SPEED DEMON",ANOTHER,11,11.4
25033-5-0,"Static State",HYPER,9,8.5
25033-7-0,"Static State",ANOTHER,10,10.0
25034-5-0,"Temple of Anubis",HYPER,8,8.0
25034-7-0,"Temple of Anubis",ANOTHER,11,10.7
25035-5-0,"THE CANNONBALLER",HYPER,10,9.6
25035-7-0,"THE CANNONBALLER",ANOTHER,11,12.0
25036-5-0,"The Chase",HYPER,10,9.6
25036-7-0,"The Chase",ANOTHER,12,12.2
25037-5-0,UMMU,HYPER,10,9.6
25037-7-0,UMMU,ANOTHER,11,11.6
25038-5-0,"VOX RUSH",HYPER,10,10.2
25038-7-0,"VOX RUSH",ANOTHER,12,12.4
25039-5-0,Xperanza,HYPER,10,10.0
25039-7-0,Xperanza,ANOTHER,12,12.2
25040-5-0,"1001 -ESCAPE-",HYPER,8,7.5
25040-7-0,"1001 -ESCAPE-",ANOTHER,10,10.5
25041-5-0,"エディブルフラワーの独白",HYPER,8,8.0
25041-7-0,"エディブルフラワーの独白",ANOTHER,10,10.0
25042-5-0,"ハイ*ビスカス ft. Kanae Asaba",HYPER,8,8.0
25042-7-0,"ハイ*ビスカス ft. Kanae Asaba",ANOTHER,10,10.5
25043-5-0,"純真可憐デザイア",HYPER,8,7.5
25043-7-0,"純真可憐デザイア",ANOTHER,10,10.0
25044-5-0,"共犯ヘヴンズコード",HYPER,7,7.5
25044-7-0,"共犯ヘヴンズコード",ANOTHER,10,10.0
25045-5-0,"ラストセンチュリーメランコリック",HYPER,8,8.5
25045-7-0,"ラストセンチュリーメランコリック",ANOTHER,11,11.4
25046-5-0,"ナイトシティー・アヴァンチュール",HYPER,7,7.0
25046-7-0,"ナイトシティー・アヴァンチュール",ANOTHER,9,9.3
25047-5-0,"草原の王女 -奇跡を辿って-",HYPER,8,7.0
25047-7-0,"草原の王女 -奇跡を辿って-",ANOTHER,10,10.0
25048-5-0,"うさ☆かめ 大戦争！",HYPER,8,7.5
25048-7-0,"うさ☆かめ 大戦争！",ANOTHER,11,10.5
25049-5-0,"Be a Hero!",HYPER,9,9.0
25049-7-0,"Be a Hero!",ANOTHER,11,11.4
25050-5-0,"神謳 -RESONANCE-",HYPER,10,10.5
25050-7-0,"神謳 -RESONANCE-",ANOTHER,12,12.3
25051-5-0,"Son, not gabba now",HYPER,8,8.0
25051-7-0,"Son, not gabba now",ANOTHER,10,10.5
25052-5-0,"Beast mode",HYPER,9,9.0
25052-7-0,"Beast mode",ANOTHER,11,11.6
25053-5-0,"FIRE BALL",HYPER,9,9.0
25053-7-0,"FIRE BALL",ANOTHER,11,11.2
25054-5-0,"Expanded !!",HYPER,8,7.5
25054-7-0,"Expanded !!",ANOTHER,10,10.2
25055-5-0,"DEATH†ZIGOQ〜怒りの高速爆走野郎〜",HYPER,10,10.5
25055-7-0,"DEATH†ZIGOQ〜怒りの高速爆走野郎〜",ANOTHER,12,12.4
25055-9-0,"DEATH†ZIGOQ〜怒りの高速爆走野郎〜",LEGGENDARIA,12,12.0
25056-5-0,Persephone,HYPER,10,10.0
25056-7-0,Persephone,ANOTHER,12,12.0
25057-5-0,"バスルーム ロマンス",HYPER,8,8.0
25057-7-0,"バスルーム ロマンス",ANOTHER,10,10.7
25058-5-0,"命の標本",HYPER,8,8.5
25058-7-0,"命の標本",ANOTHER,11,11.6
25059-5-0,encounter,HYPER,9,9.0
25059-7-0,encounter,ANOTHER,12,12.0
25060-5-0,"Boomy and The Boost",HYPER,9,9.3
25060-7-0,"Boomy and The Boost",ANOTHER,12,12.4
25061-5-0,"東京神話",HYPER,9,9.3
25061-7-0,"東京神話",ANOTHER,12,12.4
25062-5-0,"NITROUS CANNON",HYPER,10,9.6
25062-7-0,"NITROUS CANNON",ANOTHER,12,12.3
25063-5-0,"パラドキシカル・タイムリープトライアル(Short.Ver)",HYPER,9,9.3
25063-7-0,"パラドキシカル・タイムリープトライアル(Short.Ver)",ANOTHER,11,11.4
25064-5-0,"Around the Future",HYPER,9,9.0
25064-7-0,"Around the Future",ANOTHER,11,11.4
25065-5-0,"Raspberry Railgun",HYPER,10,10.0
25065-7-0,"Raspberry Railgun",ANOTHER,12,12.0
25066-5-0,"City Never Sleeps (IIDX EDITION)",HYPER,9,9.0
25066-7-0,"City Never Sleeps (IIDX EDITION)",ANOTHER,11,11.8
25067-5-0,Rampage,HYPER,10,10.0
25067-7-0,Rampage,ANOTHER,12,12.3
25068-5-0,"Rise Circuit",HYPER,8,8.0
25068-7-0,"Rise Circuit",ANOTHER,11,11.2
25069-5-0,"n'pa pa BBQ",HYPER,8,8.0
25069-7-0,"n'pa pa BBQ",ANOTHER,11,11.6
25070-5-0,"シムルグの目醒め",HYPER,10,10.5
25070-7-0,"シムルグの目醒め",ANOTHER,12,12.4
25071-5-0,"The Revolution (VIP Mix)",HYPER,7,7.0
25071-7-0,"The Revolution (VIP Mix)",ANOTHER,10,10.0
25072-5-0,"2 Player",HYPER,9,8.5
25072-7-0,"2 Player",ANOTHER,10,11.0
25073-5-0,"Illusionary Waterlily",HYPER,10,10.2
25073-7-0,"Illusionary Waterlily",ANOTHER,12,12.3
25074-5-0,"LIGHTS ft. EVO+",HYPER,7,7.0
25074-7-0,"LIGHTS ft. EVO+",ANOTHER,10,10.2
25075-5-0,"SUNLiGHT (IIDX Mix)",HYPER,9,9.3
25075-7-0,"SUNLiGHT (IIDX Mix)",ANOTHER,11,11.8
25076-5-0,REVOLVER,HYPER,8,8.5
25076-7-0,REVOLVER,ANOTHER,11,11.8
25076-9-0,REVOLVER,LEGGENDARIA,12,12.5
25077-5-0,DropZ-Line-,HYPER,10,10.0
25077-7-0,DropZ-Line-,ANOTHER,12,12.4
25078-5-0,"Papilio ulysses",HYPER,10,10.0
25078-7-0,"Papilio ulysses",ANOTHER,12,12.1
25079-5-0,Slipstream,HYPER,9,9.0
25079-7-0,Slipstream,ANOTHER,12,12.3
25080-5-0,ANAGMA,HYPER,8,8.5
25080-7-0,ANAGMA,ANOTHER,10,10.7
25081-5-0,"STARLIGHT JUNCTION",HYPER,8,8.0
25081-7-0,"STARLIGHT JUNCTION",ANOTHER,10,10.0
25081-9-0,"STARLIGHT JUNCTION",LEGGENDARIA,11,11.4
25082-5-0,Fervidex,HYPER,9,9.0
25082-7-0,Fervidex,ANOTHER,11,11.2
25083-5-0,"バ→ビ→ブ→Bomb!",HYPER,8,8.0
25083-7-0,"バ→ビ→ブ→Bomb!",ANOTHER,11,11.2
25084-5-0,"Life Is A Game ft.DD""ナカタ""Metal",HYPER,10,10.2
25084-7-0,"Life Is A Game ft.DD""ナカタ""Metal",ANOTHER,12,12.4
25085-5-0,"Eine Haube ～聖地の果てにあるもの～",HYPER,9,8.0
25085-7-0,"Eine Haube ～聖地の果てにあるもの～",ANOTHER,12,12.0
25086-5-0,Initiation,HYPER,10,10.5
25086-7-0,Initiation,ANOTHER,12,12.6
25087-5-0,255,HYPER,9,9.0
25087-7-0,255,ANOTHER,12,12.2
25088-5-0,Antigravity,HYPER,9,9.6
25088-7-0,Antigravity,ANOTHER,12,12.0
25089-5-0,EMERALDAS,HYPER,11,11.6
25089-7-0,EMERALDAS,ANOTHER,12,12.6
25090-7-0,"Sleepless days",ANOTHER,9,8.5
25091-5-0,MAXIVCORD,HYPER,9,9.3
25091-7-0,MAXIVCORD,ANOTHER,11,11.4
25092-5-0,"Let's bounce !!",HYPER,8,8.0
25092-7-0,"Let's bounce !!",ANOTHER,10,10.0
25093-5-0,ANCHOR,HYPER,10,10.2
25093-7-0,ANCHOR,ANOTHER,12,12.3
26001-5-0,AGAiN,HYPER,8,8.0
26001-7-0,AGAiN,ANOTHER,10,10.5
26002-5-0,"Angels & Demons",HYPER,8,8.5
26002-7-0,"Angels & Demons",ANOTHER,10,10.7
26003-5-0,CoMAAAAAAA,HYPER,10,10.5
26003-7-0,CoMAAAAAAA,ANOTHER,10,11.0
26004-5-0,"Cranberry City ft. Luschel",HYPER,8,8.0
26004-7-0,"Cranberry City ft. Luschel",ANOTHER,10,10.2
26005-5-0,dAuntl3ss,HYPER,10,10.2
26005-7-0,dAuntl3ss,ANOTHER,12,12.4
26006-5-0,"Digital Skipper",HYPER,8,8.0
26006-7-0,"Digital Skipper",ANOTHER,10,10.2
26007-5-0,"Dr.Chemical & Killing Machine",HYPER,9,9.0
26007-7-0,"Dr.Chemical & Killing Machine",ANOTHER,12,12.5
26008-5-0,"Ember Lights",HYPER,9,9.3
26008-7-0,"Ember Lights",ANOTHER,11,11.4
26009-5-0,Glory,HYPER,7,7.5
26009-7-0,Glory,ANOTHER,10,10.7
26010-5-0,HEISEI,HYPER,10,10.0
26010-7-0,HEISEI,ANOTHER,11,11.2
26011-5-0,"HOT LIMIT",HYPER,9,8.5
26011-7-0,"HOT LIMIT",ANOTHER,10,10.2
26012-7-0,"Hurry Hurry",ANOTHER,9,9.3
26013-5-0,"IDC feat.REVERBEE (Mo'Cuts Ver)",HYPER,10,9.3
26013-7-0,"IDC feat.REVERBEE (Mo'Cuts Ver)",ANOTHER,11,11.4
26014-5-0,"IDOL syndrome.",HYPER,7,7.0
26014-7-0,"IDOL syndrome.",ANOTHER,10,10.0
26015-5-0,L.F.O.,HYPER,9,9.0
26015-7-0,L.F.O.,ANOTHER,12,12.2
26016-5-0,"Let me be your cure",HYPER,8,8.0
26016-7-0,"Let me be your cure",ANOTHER,10,10.5
26017-5-0,"Level One",HYPER,10,9.6
26017-7-0,"Level One",ANOTHER,12,12.4
26018-7-0,"OVER TIME",ANOTHER,9,9.0
26019-5-0,"Particle Arts",HYPER,8,8.5
26019-7-0,"Particle Arts",ANOTHER,11,11.4
26020-5-0,"Psycho Sheep Riddim",HYPER,7,6.5
26020-7-0,"Psycho Sheep Riddim",ANOTHER,9,9.3
26020-9-0,"Psycho Sheep Riddim",LEGGENDARIA,11,11.4
26021-5-0,"ROCK女 feat. 大山愛未, Ken",HYPER,9,9.0
26021-7-0,"ROCK女 feat. 大山愛未, Ken",ANOTHER,11,11.6
26022-5-0,"R∞tAge",HYPER,8,9.0
26022-7-0,"R∞tAge",ANOTHER,11,11.2
26023-5-0,Serious?,HYPER,7,7.0
26023-7-0,Serious?,ANOTHER,11,10.7
26024-5-0,"SPEED ROCKER",HYPER,9,9.0
26024-7-0,"SPEED ROCKER",ANOTHER,10,10.7
26025-5-0,"Starry Night",HYPER,8,8.0
26025-7-0,"Starry Night",ANOTHER,10,10.0
26026-5-0,"The Best of Both Worlds",HYPER,8,8.0
26026-7-0,"The Best of Both Worlds",ANOTHER,10,10.2
26027-5-0,"THE DAY OF JUBILATIONS",HYPER,10,10.0
26027-7-0,"THE DAY OF JUBILATIONS",ANOTHER,12,12.3
26028-5-0,"The Rebellion of Sequencer",HYPER,10,10.2
26028-7-0,"The Rebellion of Sequencer",ANOTHER,12,12.5
26029-5-0,"Twilight Warp",HYPER,7,7.5
26029-7-0,"Twilight Warp",ANOTHER,9,10.2
26030-5-0,U.S.A.,HYPER,9,8.5
26030-7-0,U.S.A.,ANOTHER,11,11.2
26031-5-0,"Urban Constellations",HYPER,8,8.0
26031-7-0,"Urban Constellations",ANOTHER,11,11.8
26032-5-0,"Wing of Hearts",HYPER,8,8.0
26032-7-0,"Wing of Hearts",ANOTHER,11,11.0
26033-5-0,"Won(*3*)Chu KissMe!",HYPER,8,7.0
26033-7-0,"Won(*3*)Chu KissMe!",ANOTHER,10,10.2
26034-5-0,Wonderland,HYPER,9,8.0
26034-7-0,Wonderland,ANOTHER,11,11.0
26035-5-0,"Xlø",HYPER,10,10.2
26035-7-0,"Xlø",ANOTHER,12,12.4
26036-5-0,"Yum Yum Jelly",HYPER,9,8.5
26036-7-0,"Yum Yum Jelly",ANOTHER,11,11.0
26037-7-0,"ミストレス・アンに花束を",ANOTHER,8,8.0
26038-5-0,"花冠 feat.Aikapin",HYPER,9,8.0
26038-7-0,"花冠 feat.Aikapin",ANOTHER,11,12.0
26039-5-0,"ハードベース・フェスタ",HYPER,9,8.5
26039-7-0,"ハードベース・フェスタ",ANOTHER,11,11.0
26040-5-0,"龍王の霊廟(Mausoleum Of The Primal Dragon)",HYPER,10,10.0
26040-7-0,"龍王の霊廟(Mausoleum Of The Primal Dragon)",ANOTHER,11,11.8
26040-9-0,"龍王の霊廟(Mausoleum Of The Primal Dragon)",LEGGENDARIA,12,12.4
26041-5-0,"夏の匂い。キミの残像。 ft. Kanae Asaba",HYPER,8,8.0
26041-7-0,"夏の匂い。キミの残像。 ft. Kanae Asaba",ANOTHER,10,10.2
26042-5-0,"サクラあっぱれーしょん",HYPER,7,7.0
26042-7-0,"サクラあっぱれーしょん",ANOTHER,9,9.6
26043-7-0,"セカンドピアス",ANOTHER,9,9.3
26044-5-0,"グラナダの風",HYPER,7,7.5
26044-7-0,"グラナダの風",ANOTHER,10,10.5
26045-5-0,"A Tale Hidden In The Abyss",HYPER,9,9.0
26045-7-0,"A Tale Hidden In The Abyss",ANOTHER,11,11.2
26046-5-0,"GIGA THRASH",HYPER,9,9.3
26046-7-0,"GIGA THRASH",ANOTHER,12,12.2
26047-5-0,"Catch Our Fire!",HYPER,10,9.6
26047-7-0,"Catch Our Fire!",ANOTHER,12,12.3
26048-5-0,"KILL EACH OTHER",HYPER,10,10.0
26048-7-0,"KILL EACH OTHER",ANOTHER,12,12.3
26049-5-0,"XENON II ～TOMOYUKIの野望～",HYPER,9,9.0
26049-7-0,"XENON II ～TOMOYUKIの野望～",ANOTHER,11,12.0
26050-5-0,"金野火織の金色提言",HYPER,10,10.2
26050-7-0,"金野火織の金色提言",ANOTHER,12,12.3
26051-5-0,SIGMA,HYPER,9,9.0
26051-7-0,SIGMA,ANOTHER,12,12.1
26052-5-0,"爆ゼニ☆がってんワーカー",HYPER,9,9.0
26052-7-0,"爆ゼニ☆がってんワーカー",ANOTHER,11,11.2
26053-5-0,"LOST TECHNOLOGIE",HYPER,9,9.0
26053-7-0,"LOST TECHNOLOGIE",ANOTHER,12,12.4
26054-5-0,"ROZA DE ANDALUCIA",HYPER,9,9.3
26054-7-0,"ROZA DE ANDALUCIA",ANOTHER,11,11.6
26055-5-0,"Drastic Dramatic",HYPER,10,10.2
26055-7-0,"Drastic Dramatic",ANOTHER,12,12.1
26056-5-0,"Red. by Jack Trance",HYPER,10,10.5
26056-7-0,"Red. by Jack Trance",ANOTHER,12,12.3
26057-5-0,"UNDERWORLD HOLOGRAPHY",HYPER,9,9.6
26057-7-0,"UNDERWORLD HOLOGRAPHY",ANOTHER,11,11.6
26058-5-0,LADYBIRD,HYPER,9,9.6
26058-7-0,LADYBIRD,ANOTHER,11,11.6
26059-5-0,"Wolf 1061",HYPER,9,9.0
26059-7-0,"Wolf 1061",ANOTHER,11,11.8
26060-5-0,"Playing With Fire",HYPER,9,9.0
26060-7-0,"Playing With Fire",ANOTHER,11,11.4
26061-5-0,"Painful Fate",HYPER,10,10.2
26061-7-0,"Painful Fate",ANOTHER,12,12.4
26062-5-0,"Carry Me Away",HYPER,9,9.0
26062-7-0,"Carry Me Away",ANOTHER,12,12.0
26063-5-0,Re:Story,HYPER,7,7.0
26063-7-0,Re:Story,ANOTHER,10,10.7
26064-5-0,"抱きしめてモナムール",HYPER,10,9.3
26064-7-0,"抱きしめてモナムール",ANOTHER,12,12.3
26065-5-0,"Χ-DEN",HYPER,11,11.4
26065-7-0,"Χ-DEN",ANOTHER,12,12.6
26066-5-0,"BLO§OM",HYPER,8,7.5
26066-7-0,"BLO§OM",ANOTHER,10,10.7
26067-5-0,Unbelief,HYPER,10,10.2
26067-7-0,Unbelief,ANOTHER,12,12.4
26068-5-0,EVANESCENT,HYPER,10,10.0
26068-7-0,EVANESCENT,ANOTHER,12,12.2
26069-5-0,"Necroxis Girl",HYPER,9,9.0
26069-7-0,"Necroxis Girl",ANOTHER,12,12.5
26070-5-0,"Mächö Mönky",HYPER,10,9.6
26070-7-0,"Mächö Mönky",ANOTHER,12,12.1
26071-5-0,"50th Memorial Songs -Beginning Story-",HYPER,8,8.0
26071-7-0,"50th Memorial Songs -Beginning Story-",ANOTHER,11,11.4
26072-5-0,Carmina,HYPER,10,10.7
26072-7-0,Carmina,ANOTHER,12,12.6
26073-5-0,"& Intelligence",HYPER,9,9.3
26073-7-0,"& Intelligence",ANOTHER,11,11.8
26074-5-0,"50th Memorial Songs -二人の時 ～under the cherry blossoms～-",HYPER,8,8.0
26074-7-0,"50th Memorial Songs -二人の時 ～under the cherry blossoms～-",ANOTHER,10,10.5
26075-5-0,"50th Memorial Songs -Flagship medley-",HYPER,8,8.5
26075-7-0,"50th Memorial Songs -Flagship medley-",ANOTHER,10,11.0
26076-5-0,"50th Memorial Songs -The BEMANI History-",HYPER,9,8.5
26076-7-0,"50th Memorial Songs -The BEMANI History-",ANOTHER,11,11.6
26077-5-0,"Lift Us High",HYPER,8,7.5
26077-7-0,"Lift Us High",ANOTHER,10,10.0
26078-5-0,"深愛のリグレット",HYPER,7,6.0
26078-7-0,"深愛のリグレット",ANOTHER,9,9.3
26079-5-0,"Next Tales 2 Oath (IIDX 20th Anniv ""Ring"" Theme)",HYPER,8,8.0
26079-7-0,"Next Tales 2 Oath (IIDX 20th Anniv ""Ring"" Theme)",ANOTHER,11,11.2
26080-5-0,Garuda,HYPER,9,9.0
26080-7-0,Garuda,ANOTHER,11,11.0
26081-5-0,"ZENDEGI DANCE",HYPER,9,9.0
26081-7-0,"ZENDEGI DANCE",ANOTHER,11,11.2
26082-5-0,"HARD BRAIN",HYPER,9,9.3
26082-7-0,"HARD BRAIN",ANOTHER,12,12.3
26083-5-0,ONIGOROSHI,HYPER,10,10.0
26083-7-0,ONIGOROSHI,ANOTHER,12,12.1
26084-5-0,"Technicolour Dreams",HYPER,8,7.5
26084-7-0,"Technicolour Dreams",ANOTHER,10,10.2
26085-5-0,"CODE:Ø",HYPER,10,10.0
26085-7-0,"CODE:Ø",ANOTHER,11,11.2
26085-9-0,"CODE:Ø",LEGGENDARIA,12,12.5
26086-5-0,"Geirskögul",HYPER,8,8.0
26086-7-0,"Geirskögul",ANOTHER,10,10.2
26087-5-0,"ruin of opals",HYPER,10,10.0
26087-7-0,"ruin of opals",ANOTHER,12,12.3
26088-5-0,Visterhv,HYPER,10,10.0
26088-7-0,Visterhv,ANOTHER,12,12.3
26089-5-0,"COSMIC CYBER",HYPER,9,8.5
26089-7-0,"COSMIC CYBER",ANOTHER,11,11.6
26090-5-0,GENE,HYPER,9,10.0
26090-7-0,GENE,ANOTHER,12,12.1
26091-5-0,"Night! Night! Night!",HYPER,9,9.0
26091-7-0,"Night! Night! Night!",ANOTHER,12,12.1
26092-5-0,"The Sealer ～ア・ミリアとミリアの民～",HYPER,7,6.5
26092-7-0,"The Sealer ～ア・ミリアとミリアの民～",ANOTHER,10,9.3
26093-5-0,"Please Welcome Mr.C",HYPER,9,9.0
26093-7-0,"Please Welcome Mr.C",ANOTHER,11,11.4
26094-5-0,"お菓子の王国",HYPER,10,10.2
26094-7-0,"お菓子の王国",ANOTHER,12,12.4
26095-5-0,"GO OVER WITH GLARE -ROOTAGE 26-",HYPER,10,10.0
26095-7-0,"GO OVER WITH GLARE -ROOTAGE 26-",ANOTHER,12,12.3
26096-5-0,"Trill auf G",HYPER,10,10.0
26096-7-0,"Trill auf G",ANOTHER,12,12.2
26097-5-0,"最小三倍完全数",HYPER,10,10.0
26097-7-0,"最小三倍完全数",ANOTHER,12,12.4
26098-5-0,"BLACK JACKAL",HYPER,8,8.0
26098-7-0,"BLACK JACKAL",ANOTHER,10,10.5
26099-5-0,"Six String Proof",HYPER,9,9.0
26099-7-0,"Six String Proof",ANOTHER,11,11.4
26100-5-0,"toy boxer",HYPER,8,8.0
26100-7-0,"toy boxer",ANOTHER,10,10.0
26101-5-0,"おーまい！らぶりー！すうぃーてぃ！だーりん！",HYPER,9,9.0
26101-7-0,"おーまい！らぶりー！すうぃーてぃ！だーりん！",ANOTHER,11,11.2
26102-5-0,voltississimo,HYPER,10,10.2
26102-7-0,voltississimo,ANOTHER,12,12.3
26103-5-0,"Afterimage d'automne",HYPER,9,8.5
26103-7-0,"Afterimage d'automne",ANOTHER,12,11.8
26104-5-0,"ミッドナイト☆WAR",HYPER,9,8.5
26104-7-0,"ミッドナイト☆WAR",ANOTHER,11,10.5
26105-5-0,"Lethal Weapon",HYPER,9,9.3
